similarity	MEN	{"segment": "dev"}	glove	glove.6B.100d	cosinesimilarity	0.6756639070217987	2000
similarity	MEN	{"segment": "test"}	glove	glove.6B.100d	cosinesimilarity	0.6893216883821177	1000
similarity	RadinskyMTurk	{}	glove	glove.6B.100d	cosinesimilarity	0.6193399527127165	287
similarity	RareWords	{}	glove	glove.6B.100d	cosinesimilarity	0.3008544776542914	2034
similarity	SimLex999	{}	glove	glove.6B.100d	cosinesimilarity	0.2975498530061459	999
similarity	SimVerb3500	{}	glove	glove.6B.100d	cosinesimilarity	0.17973481067463132	3500
similarity	SemEval17Task2	{"segment": "trial"}	glove	glove.6B.100d	cosinesimilarity	0.4901960784313726	18
similarity	SemEval17Task2	{"segment": "test"}	glove	glove.6B.100d	cosinesimilarity	0.3672829677451047	500
similarity	BakerVerb143	{}	glove	glove.6B.100d	cosinesimilarity	0.3023012876622333	144
similarity	YangPowersVerb130	{}	glove	glove.6B.100d	cosinesimilarity	0.4529515932156433	130
analogy	GoogleAnalogyTestSet	{"category": "capital-common-countries"}	glove	glove.6B.100d	threecosmul	0.9229249011857708	506
analogy	GoogleAnalogyTestSet	{"category": "capital-common-countries"}	glove	glove.6B.100d	threecosadd	0.9387351778656127	506
analogy	GoogleAnalogyTestSet	{"category": "capital-world"}	glove	glove.6B.100d	threecosmul	0.8388594164456233	4524
analogy	GoogleAnalogyTestSet	{"category": "capital-world"}	glove	glove.6B.100d	threecosadd	0.8894783377541998	4524
analogy	GoogleAnalogyTestSet	{"category": "currency"}	glove	glove.6B.100d	threecosmul	0.1397228637413395	866
analogy	GoogleAnalogyTestSet	{"category": "currency"}	glove	glove.6B.100d	threecosadd	0.1420323325635104	866
analogy	GoogleAnalogyTestSet	{"category": "city-in-state"}	glove	glove.6B.100d	threecosmul	0.26388325901905146	2467
analogy	GoogleAnalogyTestSet	{"category": "city-in-state"}	glove	glove.6B.100d	threecosadd	0.3080664775030401	2467
analogy	GoogleAnalogyTestSet	{"category": "family"}	glove	glove.6B.100d	threecosmul	0.7786561264822134	506
analogy	GoogleAnalogyTestSet	{"category": "family"}	glove	glove.6B.100d	threecosadd	0.8162055335968379	506
analogy	GoogleAnalogyTestSet	{"category": "gram1-adjective-to-adverb"}	glove	glove.6B.100d	threecosmul	0.2288306451612903	992
analogy	GoogleAnalogyTestSet	{"category": "gram1-adjective-to-adverb"}	glove	glove.6B.100d	threecosadd	0.2439516129032258	992
analogy	GoogleAnalogyTestSet	{"category": "gram2-opposite"}	glove	glove.6B.100d	threecosmul	0.15763546798029557	812
analogy	GoogleAnalogyTestSet	{"category": "gram2-opposite"}	glove	glove.6B.100d	threecosadd	0.20073891625615764	812
analogy	GoogleAnalogyTestSet	{"category": "gram3-comparative"}	glove	glove.6B.100d	threecosmul	0.7484984984984985	1332
analogy	GoogleAnalogyTestSet	{"category": "gram3-comparative"}	glove	glove.6B.100d	threecosadd	0.7912912912912913	1332
analogy	GoogleAnalogyTestSet	{"category": "gram4-superlative"}	glove	glove.6B.100d	threecosmul	0.5062388591800356	1122
analogy	GoogleAnalogyTestSet	{"category": "gram4-superlative"}	glove	glove.6B.100d	threecosadd	0.5427807486631016	1122
analogy	GoogleAnalogyTestSet	{"category": "gram5-present-participle"}	glove	glove.6B.100d	threecosmul	0.6505681818181818	1056
analogy	GoogleAnalogyTestSet	{"category": "gram5-present-participle"}	glove	glove.6B.100d	threecosadd	0.6950757575757576	1056
analogy	GoogleAnalogyTestSet	{"category": "gram6-nationality-adjective"}	glove	glove.6B.100d	threecosmul	0.8424015009380863	1599
analogy	GoogleAnalogyTestSet	{"category": "gram6-nationality-adjective"}	glove	glove.6B.100d	threecosadd	0.8786741713570981	1599
analogy	GoogleAnalogyTestSet	{"category": "gram7-past-tense"}	glove	glove.6B.100d	threecosmul	0.5282051282051282	1560
analogy	GoogleAnalogyTestSet	{"category": "gram7-past-tense"}	glove	glove.6B.100d	threecosadd	0.5544871794871795	1560
analogy	GoogleAnalogyTestSet	{"category": "gram8-plural"}	glove	glove.6B.100d	threecosmul	0.6666666666666666	1332
analogy	GoogleAnalogyTestSet	{"category": "gram8-plural"}	glove	glove.6B.100d	threecosadd	0.71996996996997	1332
analogy	GoogleAnalogyTestSet	{"category": "gram9-plural-verbs"}	glove	glove.6B.100d	threecosmul	0.5735632183908046	870
analogy	GoogleAnalogyTestSet	{"category": "gram9-plural-verbs"}	glove	glove.6B.100d	threecosadd	0.5839080459770115	870
analogy	BiggerAnalogyTestSet	{"category": "I01"}	glove	glove.6B.100d	threecosmul	0.6644897959183673	2450
analogy	BiggerAnalogyTestSet	{"category": "I01"}	glove	glove.6B.100d	threecosadd	0.7077551020408164	2450
analogy	BiggerAnalogyTestSet	{"category": "I02"}	glove	glove.6B.100d	threecosmul	0.39755102040816326	2450
analogy	BiggerAnalogyTestSet	{"category": "I02"}	glove	glove.6B.100d	threecosadd	0.4583673469387755	2450
analogy	BiggerAnalogyTestSet	{"category": "I03"}	glove	glove.6B.100d	threecosmul	0.4530612244897959	2450
analogy	BiggerAnalogyTestSet	{"category": "I03"}	glove	glove.6B.100d	threecosadd	0.5330612244897959	2450
analogy	BiggerAnalogyTestSet	{"category": "I04"}	glove	glove.6B.100d	threecosmul	0.3673469387755102	2450
analogy	BiggerAnalogyTestSet	{"category": "I04"}	glove	glove.6B.100d	threecosadd	0.42979591836734693	2450
analogy	BiggerAnalogyTestSet	{"category": "I05"}	glove	glove.6B.100d	threecosmul	0.8228571428571428	2450
analogy	BiggerAnalogyTestSet	{"category": "I05"}	glove	glove.6B.100d	threecosadd	0.7963265306122449	2450
analogy	BiggerAnalogyTestSet	{"category": "I06"}	glove	glove.6B.100d	threecosmul	0.5975510204081632	2450
analogy	BiggerAnalogyTestSet	{"category": "I06"}	glove	glove.6B.100d	threecosadd	0.6302040816326531	2450
analogy	BiggerAnalogyTestSet	{"category": "I07"}	glove	glove.6B.100d	threecosmul	0.6551020408163265	2450
analogy	BiggerAnalogyTestSet	{"category": "I07"}	glove	glove.6B.100d	threecosadd	0.66	2450
analogy	BiggerAnalogyTestSet	{"category": "I08"}	glove	glove.6B.100d	threecosmul	0.5065306122448979	2450
analogy	BiggerAnalogyTestSet	{"category": "I08"}	glove	glove.6B.100d	threecosadd	0.4906122448979592	2450
analogy	BiggerAnalogyTestSet	{"category": "I09"}	glove	glove.6B.100d	threecosmul	0.5183673469387755	2450
analogy	BiggerAnalogyTestSet	{"category": "I09"}	glove	glove.6B.100d	threecosadd	0.5159183673469387	2450
analogy	BiggerAnalogyTestSet	{"category": "I10"}	glove	glove.6B.100d	threecosmul	0.5257142857142857	2450
analogy	BiggerAnalogyTestSet	{"category": "I10"}	glove	glove.6B.100d	threecosadd	0.5151020408163265	2450
analogy	BiggerAnalogyTestSet	{"category": "D01"}	glove	glove.6B.100d	threecosmul	0.0008163265306122449	2450
analogy	BiggerAnalogyTestSet	{"category": "D01"}	glove	glove.6B.100d	threecosadd	0.0020408163265306124	2450
analogy	BiggerAnalogyTestSet	{"category": "D02"}	glove	glove.6B.100d	threecosmul	0.11224489795918367	2450
analogy	BiggerAnalogyTestSet	{"category": "D02"}	glove	glove.6B.100d	threecosadd	0.16448979591836735	2450
analogy	BiggerAnalogyTestSet	{"category": "D03"}	glove	glove.6B.100d	threecosmul	0.12693877551020408	2450
analogy	BiggerAnalogyTestSet	{"category": "D03"}	glove	glove.6B.100d	threecosadd	0.14612244897959184	2450
analogy	BiggerAnalogyTestSet	{"category": "D04"}	glove	glove.6B.100d	threecosmul	0.009387755102040816	2450
analogy	BiggerAnalogyTestSet	{"category": "D04"}	glove	glove.6B.100d	threecosadd	0.031020408163265307	2450
analogy	BiggerAnalogyTestSet	{"category": "D05"}	glove	glove.6B.100d	threecosmul	0.027346938775510202	2450
analogy	BiggerAnalogyTestSet	{"category": "D05"}	glove	glove.6B.100d	threecosadd	0.04857142857142857	2450
analogy	BiggerAnalogyTestSet	{"category": "D06"}	glove	glove.6B.100d	threecosmul	0.08653061224489796	2450
analogy	BiggerAnalogyTestSet	{"category": "D06"}	glove	glove.6B.100d	threecosadd	0.12448979591836734	2450
analogy	BiggerAnalogyTestSet	{"category": "D07"}	glove	glove.6B.100d	threecosmul	0.013061224489795919	2450
analogy	BiggerAnalogyTestSet	{"category": "D07"}	glove	glove.6B.100d	threecosadd	0.0163265306122449	2450
analogy	BiggerAnalogyTestSet	{"category": "D08"}	glove	glove.6B.100d	threecosmul	0.035918367346938776	2450
analogy	BiggerAnalogyTestSet	{"category": "D08"}	glove	glove.6B.100d	threecosadd	0.037959183673469385	2450
analogy	BiggerAnalogyTestSet	{"category": "D09"}	glove	glove.6B.100d	threecosmul	0.09877551020408164	2450
analogy	BiggerAnalogyTestSet	{"category": "D09"}	glove	glove.6B.100d	threecosadd	0.09673469387755101	2450
analogy	BiggerAnalogyTestSet	{"category": "D10"}	glove	glove.6B.100d	threecosmul	0.11346938775510204	2450
analogy	BiggerAnalogyTestSet	{"category": "D10"}	glove	glove.6B.100d	threecosadd	0.10326530612244898	2450
analogy	BiggerAnalogyTestSet	{"category": "E01"}	glove	glove.6B.100d	threecosmul	0.8534693877551021	2450
analogy	BiggerAnalogyTestSet	{"category": "E01"}	glove	glove.6B.100d	threecosadd	0.8795918367346939	2450
analogy	BiggerAnalogyTestSet	{"category": "E02"}	glove	glove.6B.100d	threecosmul	0.12408163265306123	2450
analogy	BiggerAnalogyTestSet	{"category": "E02"}	glove	glove.6B.100d	threecosadd	0.1510204081632653	2450
analogy	BiggerAnalogyTestSet	{"category": "E03"}	glove	glove.6B.100d	threecosmul	0.07020408163265306	2450
analogy	BiggerAnalogyTestSet	{"category": "E03"}	glove	glove.6B.100d	threecosadd	0.08653061224489796	2450
analogy	BiggerAnalogyTestSet	{"category": "E04"}	glove	glove.6B.100d	threecosmul	0.11551020408163265	2450
analogy	BiggerAnalogyTestSet	{"category": "E04"}	glove	glove.6B.100d	threecosadd	0.19428571428571428	2450
analogy	BiggerAnalogyTestSet	{"category": "E05"}	glove	glove.6B.100d	threecosmul	0.16612244897959183	2450
analogy	BiggerAnalogyTestSet	{"category": "E05"}	glove	glove.6B.100d	threecosadd	0.22857142857142856	2450
analogy	BiggerAnalogyTestSet	{"category": "E06"}	glove	glove.6B.100d	threecosmul	0.008571428571428572	2450
analogy	BiggerAnalogyTestSet	{"category": "E06"}	glove	glove.6B.100d	threecosadd	0.013469387755102041	2450
analogy	BiggerAnalogyTestSet	{"category": "E07"}	glove	glove.6B.100d	threecosmul	0.0020408163265306124	2450
analogy	BiggerAnalogyTestSet	{"category": "E07"}	glove	glove.6B.100d	threecosadd	0.0024489795918367346	2450
analogy	BiggerAnalogyTestSet	{"category": "E08"}	glove	glove.6B.100d	threecosmul	0.0024489795918367346	2450
analogy	BiggerAnalogyTestSet	{"category": "E08"}	glove	glove.6B.100d	threecosadd	0.0032653061224489797	2450
analogy	BiggerAnalogyTestSet	{"category": "E09"}	glove	glove.6B.100d	threecosmul	0.04040816326530612	2450
analogy	BiggerAnalogyTestSet	{"category": "E09"}	glove	glove.6B.100d	threecosadd	0.10693877551020409	2450
analogy	BiggerAnalogyTestSet	{"category": "E10"}	glove	glove.6B.100d	threecosmul	0.2583673469387755	2450
analogy	BiggerAnalogyTestSet	{"category": "E10"}	glove	glove.6B.100d	threecosadd	0.3106122448979592	2450
analogy	BiggerAnalogyTestSet	{"category": "L01"}	glove	glove.6B.100d	threecosmul	0.009795918367346938	2450
analogy	BiggerAnalogyTestSet	{"category": "L01"}	glove	glove.6B.100d	threecosadd	0.015510204081632653	2450
analogy	BiggerAnalogyTestSet	{"category": "L02"}	glove	glove.6B.100d	threecosmul	0.019183673469387756	2450
analogy	BiggerAnalogyTestSet	{"category": "L02"}	glove	glove.6B.100d	threecosadd	0.02979591836734694	2450
analogy	BiggerAnalogyTestSet	{"category": "L03"}	glove	glove.6B.100d	threecosmul	0.018775510204081632	2450
analogy	BiggerAnalogyTestSet	{"category": "L03"}	glove	glove.6B.100d	threecosadd	0.02979591836734694	2450
analogy	BiggerAnalogyTestSet	{"category": "L04"}	glove	glove.6B.100d	threecosmul	0.018775510204081632	2450
analogy	BiggerAnalogyTestSet	{"category": "L04"}	glove	glove.6B.100d	threecosadd	0.0326530612244898	2450
analogy	BiggerAnalogyTestSet	{"category": "L05"}	glove	glove.6B.100d	threecosmul	0.012244897959183673	2450
analogy	BiggerAnalogyTestSet	{"category": "L05"}	glove	glove.6B.100d	threecosadd	0.017551020408163264	2450
analogy	BiggerAnalogyTestSet	{"category": "L06"}	glove	glove.6B.100d	threecosmul	0.006530612244897959	2450
analogy	BiggerAnalogyTestSet	{"category": "L06"}	glove	glove.6B.100d	threecosadd	0.012653061224489797	2450
analogy	BiggerAnalogyTestSet	{"category": "L07"}	glove	glove.6B.100d	threecosmul	0.030204081632653063	2450
analogy	BiggerAnalogyTestSet	{"category": "L07"}	glove	glove.6B.100d	threecosadd	0.053469387755102044	2450
analogy	BiggerAnalogyTestSet	{"category": "L08"}	glove	glove.6B.100d	threecosmul	0.04775510204081632	2450
analogy	BiggerAnalogyTestSet	{"category": "L08"}	glove	glove.6B.100d	threecosadd	0.09346938775510204	2450
analogy	BiggerAnalogyTestSet	{"category": "L09"}	glove	glove.6B.100d	threecosmul	0.06489795918367347	2450
analogy	BiggerAnalogyTestSet	{"category": "L09"}	glove	glove.6B.100d	threecosadd	0.09836734693877551	2450
analogy	BiggerAnalogyTestSet	{"category": "L10"}	glove	glove.6B.100d	threecosmul	0.13959183673469389	2450
analogy	BiggerAnalogyTestSet	{"category": "L10"}	glove	glove.6B.100d	threecosadd	0.2036734693877551	2450
similarity	WordSim353	{"segment": "all"}	glove	glove.6B.200d	cosinesimilarity	0.5170349561716575	455
similarity	WordSim353	{"segment": "similarity"}	glove	glove.6B.200d	cosinesimilarity	0.6084715442546956	203
similarity	WordSim353	{"segment": "relatedness"}	glove	glove.6B.200d	cosinesimilarity	0.4163097820242118	252
similarity	MEN	{"segment": "full"}	glove	glove.6B.200d	cosinesimilarity	0.7100643371434616	3000
similarity	MEN	{"segment": "dev"}	glove	glove.6B.200d	cosinesimilarity	0.7065316058540034	2000
similarity	MEN	{"segment": "test"}	glove	glove.6B.200d	cosinesimilarity	0.7171157628595904	1000
similarity	RadinskyMTurk	{}	glove	glove.6B.200d	cosinesimilarity	0.6199153825699577	287
similarity	RareWords	{}	glove	glove.6B.200d	cosinesimilarity	0.32511962195162614	2034
similarity	SimLex999	{}	glove	glove.6B.200d	cosinesimilarity	0.3402590362173856	999
similarity	SimVerb3500	{}	glove	glove.6B.200d	cosinesimilarity	0.19786750208294362	3500
similarity	SemEval17Task2	{"segment": "trial"}	glove	glove.6B.200d	cosinesimilarity	0.5727554179566564	18
similarity	SemEval17Task2	{"segment": "test"}	glove	glove.6B.200d	cosinesimilarity	0.39247335868146993	500
similarity	BakerVerb143	{}	glove	glove.6B.200d	cosinesimilarity	0.28447295876313544	144
similarity	YangPowersVerb130	{}	glove	glove.6B.200d	cosinesimilarity	0.5154226769519448	130
analogy	GoogleAnalogyTestSet	{"category": "capital-common-countries"}	glove	glove.6B.200d	threecosmul	0.9446640316205533	506
analogy	GoogleAnalogyTestSet	{"category": "capital-common-countries"}	glove	glove.6B.200d	threecosadd	0.9466403162055336	506
analogy	GoogleAnalogyTestSet	{"category": "capital-world"}	glove	glove.6B.200d	threecosmul	0.9341290893015031	4524
analogy	GoogleAnalogyTestSet	{"category": "capital-world"}	glove	glove.6B.200d	threecosadd	0.9462864721485411	4524
analogy	GoogleAnalogyTestSet	{"category": "currency"}	glove	glove.6B.200d	threecosmul	0.18244803695150116	866
analogy	GoogleAnalogyTestSet	{"category": "currency"}	glove	glove.6B.200d	threecosadd	0.1720554272517321	866
analogy	GoogleAnalogyTestSet	{"category": "city-in-state"}	glove	glove.6B.200d	threecosmul	0.4665585731657884	2467
analogy	GoogleAnalogyTestSet	{"category": "city-in-state"}	glove	glove.6B.200d	threecosadd	0.49979732468585325	2467
analogy	GoogleAnalogyTestSet	{"category": "family"}	glove	glove.6B.200d	threecosmul	0.8517786561264822	506
analogy	GoogleAnalogyTestSet	{"category": "family"}	glove	glove.6B.200d	threecosadd	0.8557312252964426	506
analogy	GoogleAnalogyTestSet	{"category": "gram1-adjective-to-adverb"}	glove	glove.6B.200d	threecosmul	0.2530241935483871	992
analogy	GoogleAnalogyTestSet	{"category": "gram1-adjective-to-adverb"}	glove	glove.6B.200d	threecosadd	0.2540322580645161	992
analogy	GoogleAnalogyTestSet	{"category": "gram2-opposite"}	glove	glove.6B.200d	threecosmul	0.1958128078817734	812
analogy	GoogleAnalogyTestSet	{"category": "gram2-opposite"}	glove	glove.6B.200d	threecosadd	0.22660098522167488	812
analogy	GoogleAnalogyTestSet	{"category": "gram3-comparative"}	glove	glove.6B.200d	threecosmul	0.8378378378378378	1332
analogy	GoogleAnalogyTestSet	{"category": "gram3-comparative"}	glove	glove.6B.200d	threecosadd	0.8648648648648649	1332
analogy	GoogleAnalogyTestSet	{"category": "gram4-superlative"}	glove	glove.6B.200d	threecosmul	0.6916221033868093	1122
analogy	GoogleAnalogyTestSet	{"category": "gram4-superlative"}	glove	glove.6B.200d	threecosadd	0.6978609625668449	1122
analogy	GoogleAnalogyTestSet	{"category": "gram5-present-participle"}	glove	glove.6B.200d	threecosmul	0.6704545454545454	1056
analogy	GoogleAnalogyTestSet	{"category": "gram5-present-participle"}	glove	glove.6B.200d	threecosadd	0.6827651515151515	1056
analogy	GoogleAnalogyTestSet	{"category": "gram6-nationality-adjective"}	glove	glove.6B.200d	threecosmul	0.9074421513445904	1599
analogy	GoogleAnalogyTestSet	{"category": "gram6-nationality-adjective"}	glove	glove.6B.200d	threecosadd	0.924953095684803	1599
analogy	GoogleAnalogyTestSet	{"category": "gram7-past-tense"}	glove	glove.6B.200d	threecosmul	0.6032051282051282	1560
analogy	GoogleAnalogyTestSet	{"category": "gram7-past-tense"}	glove	glove.6B.200d	threecosadd	0.6019230769230769	1560
analogy	GoogleAnalogyTestSet	{"category": "gram8-plural"}	glove	glove.6B.200d	threecosmul	0.7642642642642643	1332
analogy	GoogleAnalogyTestSet	{"category": "gram8-plural"}	glove	glove.6B.200d	threecosadd	0.774024024024024	1332
analogy	GoogleAnalogyTestSet	{"category": "gram9-plural-verbs"}	glove	glove.6B.200d	threecosmul	0.6517241379310345	870
analogy	GoogleAnalogyTestSet	{"category": "gram9-plural-verbs"}	glove	glove.6B.200d	threecosadd	0.5977011494252874	870
analogy	BiggerAnalogyTestSet	{"category": "I01"}	glove	glove.6B.200d	threecosmul	0.7187755102040816	2450
analogy	BiggerAnalogyTestSet	{"category": "I01"}	glove	glove.6B.200d	threecosadd	0.7465306122448979	2450
analogy	BiggerAnalogyTestSet	{"category": "I02"}	glove	glove.6B.200d	threecosmul	0.46938775510204084	2450
analogy	BiggerAnalogyTestSet	{"category": "I02"}	glove	glove.6B.200d	threecosadd	0.5289795918367347	2450
analogy	BiggerAnalogyTestSet	{"category": "I03"}	glove	glove.6B.200d	threecosmul	0.5893877551020408	2450
analogy	BiggerAnalogyTestSet	{"category": "I03"}	glove	glove.6B.200d	threecosadd	0.6126530612244898	2450
analogy	BiggerAnalogyTestSet	{"category": "I04"}	glove	glove.6B.200d	threecosmul	0.4726530612244898	2450
analogy	BiggerAnalogyTestSet	{"category": "I04"}	glove	glove.6B.200d	threecosadd	0.4763265306122449	2450
analogy	BiggerAnalogyTestSet	{"category": "I05"}	glove	glove.6B.200d	threecosmul	0.7926530612244898	2450
analogy	BiggerAnalogyTestSet	{"category": "I05"}	glove	glove.6B.200d	threecosadd	0.7493877551020408	2450
analogy	BiggerAnalogyTestSet	{"category": "I06"}	glove	glove.6B.200d	threecosmul	0.6048979591836735	2450
analogy	BiggerAnalogyTestSet	{"category": "I06"}	glove	glove.6B.200d	threecosadd	0.6281632653061224	2450
analogy	BiggerAnalogyTestSet	{"category": "I07"}	glove	glove.6B.200d	threecosmul	0.6661224489795918	2450
analogy	BiggerAnalogyTestSet	{"category": "I07"}	glove	glove.6B.200d	threecosadd	0.6428571428571429	2450
analogy	BiggerAnalogyTestSet	{"category": "I08"}	glove	glove.6B.200d	threecosmul	0.5134693877551021	2450
analogy	BiggerAnalogyTestSet	{"category": "I08"}	glove	glove.6B.200d	threecosadd	0.4636734693877551	2450
analogy	BiggerAnalogyTestSet	{"category": "I09"}	glove	glove.6B.200d	threecosmul	0.5636734693877551	2450
analogy	BiggerAnalogyTestSet	{"category": "I09"}	glove	glove.6B.200d	threecosadd	0.5424489795918367	2450
analogy	BiggerAnalogyTestSet	{"category": "I10"}	glove	glove.6B.200d	threecosmul	0.5624489795918367	2450
analogy	BiggerAnalogyTestSet	{"category": "I10"}	glove	glove.6B.200d	threecosadd	0.5179591836734694	2450
analogy	BiggerAnalogyTestSet	{"category": "D01"}	glove	glove.6B.200d	threecosmul	0.0020408163265306124	2450
analogy	BiggerAnalogyTestSet	{"category": "D01"}	glove	glove.6B.200d	threecosadd	0.003673469387755102	2450
analogy	BiggerAnalogyTestSet	{"category": "D02"}	glove	glove.6B.200d	threecosmul	0.16040816326530613	2450
analogy	BiggerAnalogyTestSet	{"category": "D02"}	glove	glove.6B.200d	threecosadd	0.20244897959183675	2450
analogy	BiggerAnalogyTestSet	{"category": "D03"}	glove	glove.6B.200d	threecosmul	0.16816326530612244	2450
analogy	BiggerAnalogyTestSet	{"category": "D03"}	glove	glove.6B.200d	threecosadd	0.16775510204081634	2450
analogy	BiggerAnalogyTestSet	{"category": "D04"}	glove	glove.6B.200d	threecosmul	0.015510204081632653	2450
analogy	BiggerAnalogyTestSet	{"category": "D04"}	glove	glove.6B.200d	threecosadd	0.026530612244897958	2450
analogy	BiggerAnalogyTestSet	{"category": "D05"}	glove	glove.6B.200d	threecosmul	0.036326530612244896	2450
analogy	BiggerAnalogyTestSet	{"category": "D05"}	glove	glove.6B.200d	threecosadd	0.05142857142857143	2450
analogy	BiggerAnalogyTestSet	{"category": "D06"}	glove	glove.6B.200d	threecosmul	0.11795918367346939	2450
analogy	BiggerAnalogyTestSet	{"category": "D06"}	glove	glove.6B.200d	threecosadd	0.12612244897959185	2450
analogy	BiggerAnalogyTestSet	{"category": "D07"}	glove	glove.6B.200d	threecosmul	0.015510204081632653	2450
analogy	BiggerAnalogyTestSet	{"category": "D07"}	glove	glove.6B.200d	threecosadd	0.013877551020408163	2450
analogy	BiggerAnalogyTestSet	{"category": "D08"}	glove	glove.6B.200d	threecosmul	0.044489795918367346	2450
analogy	BiggerAnalogyTestSet	{"category": "D08"}	glove	glove.6B.200d	threecosadd	0.03428571428571429	2450
analogy	BiggerAnalogyTestSet	{"category": "D09"}	glove	glove.6B.200d	threecosmul	0.0926530612244898	2450
analogy	BiggerAnalogyTestSet	{"category": "D09"}	glove	glove.6B.200d	threecosadd	0.07142857142857142	2450
analogy	BiggerAnalogyTestSet	{"category": "D10"}	glove	glove.6B.200d	threecosmul	0.09306122448979592	2450
